StudyID,FishID,GEN,time,local_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T10:58:59Z,2019-05-11 02:58:59.748600,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T10:59:14Z,2019-05-11 02:59:14.986500,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T10:59:30Z,2019-05-11 02:59:30.224600,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T10:59:35Z,2019-05-11 02:59:35.305100,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:01:01Z,2019-05-11 03:01:01.436700,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:01:06Z,2019-05-11 03:01:06.514600,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:01:30Z,2019-05-11 03:01:30.583800,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:02:22Z,2019-05-11 03:02:22.712300,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:02:26Z,2019-05-11 03:02:26.451600,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:02:27Z,2019-05-11 03:02:27.791000,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
