"FishID","ch","StudyID","fish_length","fish_weight","fish_type","fish_release_date","release_location","fish_k","year","t_reach2","t_reach3","t_reach4","Flow_ButteBridge","Flow_Endpoint","Flow_Releasepoint","Flow_Sacramento","Flow_Woodson Br","Temp_ButteBridge","Temp_Endpoint","Temp_Releasepoint","Temp_Sacramento","Temp_Woodson Br","Vel_ButteBridge","Vel_Endpoint","Vel_Releasepoint","Vel_Sacramento","Vel_Woodson Br","length.z","k.z","flowRel.z","flowWood.z","flowBut.z","flowSac.z","tempRel.z","tempWood.z","tempBut.z","tempSac.z","velRel.z","velWood.z","velBut.z","velSac.z","t_reach2.z","t_reach3.z"
"MC2015-141","11000","MillCk_Wild_CHK_2015",100,11.7,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00117,"2015",3.11082889396246,1.49661291463047,1.63467438793542,150.6,188.8,221.29,196.22,167.39,20,21.2,13.9,21.9,23.1,0.58,0.5,1.36,1.41,0.47,2.1784244737105,0.152247690420588,-0.565212979627423,-0.812751144733736,-0.654310533267873,-0.728020509420993,0.454029698683118,1.85737162315115,0.865933046781705,0.732981890227376,-0.715276229274966,-0.982804707556705,-0.861201098207205,-0.906565654119596,0.859157211804753,-0.901262352377601
"MC2015-142","10000","MillCk_Wild_CHK_2015",90,7.9,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00108367626886145,"2015",2.97121022686091,1.46897381309573,1.75869048638184,148.97,186.28,221.29,192.96,179.19,17.7,21,13.9,21.4,22.9,0.58,0.5,1.36,1.4,0.49,0.530706835156055,-0.800247324192072,-0.565212979627423,-0.791562563588874,-0.660379225699924,-0.733538539555491,0.454029698683118,1.76984969275975,0.065118706230517,0.572329546735599,-0.715276229274966,-0.938345118863191,-0.861201098207205,-0.922462961661968,0.736530283891283,-0.914281735546394
"MC2015-143","10000","MillCk_Wild_CHK_2015",89,7.5,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00106387656762212,"2015",1.56338866692035,1.22811878543591,1.24831654277544,150.16,196.22,221.29,184.63,158.15,20.7,21.2,13.9,22.1,23,0.58,0.51,1.36,1.38,0.45,0.36593507130061,-1.01871699032612,-0.565212979627423,-0.829342881155645,-0.655948707912108,-0.747638291402232,0.454029698683118,1.81361065795545,1.10965915042772,0.797242827624087,-0.715276229274966,-1.02726429625022,-0.861201098207205,-0.954257576746711,-0.499957905902876,-1.02773636030302
"MC2015-144","11100","MillCk_Wild_CHK_2015",86,7.1,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00111625391474964,"2015",2.1381712962963,1.07807794853307,1.8159286856648,150.69,196.22,221.29,190.59,158.15,20.6,21.2,13.9,21.9,23,0.58,0.51,1.36,1.4,0.45,-0.128380220265724,-0.440785969972845,-0.565212979627423,-0.829342881155645,-0.653975452090643,-0.737550113610326,0.454029698683118,1.81361065795545,1.07484113562115,0.732981890227376,-0.715276229274966,-1.02726429625022,-0.861201098207205,-0.922462961661968,0.00487307065369834,-1.09841301179076
"MC2015-145","11000","MillCk_Wild_CHK_2015",87,7.1,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00107820313650811,"2015",1.81935622327318,1.55978800385272,1.85885733512702,150.16,192.96,221.29,190.59,167.39,20.7,21.2,13.9,21.9,23.1,0.58,0.51,1.36,1.4,0.47,0.0363915435897205,-0.860637800971959,-0.565212979627423,-0.812751144733736,-0.655948707912108,-0.737550113610326,0.454029698683118,1.85737162315115,1.10965915042772,0.732981890227376,-0.715276229274966,-0.982804707556705,-0.861201098207205,-0.922462961661968,-0.275141871394847,-0.871503762277502
"MC2015-146","11000","MillCk_Wild_CHK_2015",84,6.4,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00107979699816435,"2015",1.69137244509676,1.59137554846384,1.95425433393195,150.16,192.96,221.29,190.59,167.39,20.7,21.2,13.9,21.9,23.1,0.58,0.51,1.36,1.4,0.47,-0.457923747976614,-0.843051150562819,-0.565212979627423,-0.812751144733736,-0.655948707912108,-0.737550113610326,0.454029698683118,1.85737162315115,1.10965915042772,0.732981890227376,-0.715276229274966,-0.982804707556705,-0.861201098207205,-0.922462961661968,-0.387549888648862,-0.856624467227452
"MC2015-147","10000","MillCk_Wild_CHK_2015",83,6.3,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00110180889037351,"2015",2.45927511415525,1.20442812697757,1.877936734888,150.69,192.96,221.29,190.59,167.39,20.6,21.2,13.9,21.9,23.1,0.58,0.51,1.36,1.4,0.47,-0.622695511832059,-0.60017219578532,-0.565212979627423,-0.812751144733736,-0.653975452090643,-0.737550113610326,0.454029698683118,1.85737162315115,1.07484113562115,0.732981890227376,-0.715276229274966,-0.982804707556705,-0.861201098207205,-0.922462961661968,0.286898214875225,-1.03889583159056
"MC2015-148","10000","MillCk_Wild_CHK_2015",87,7.2,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00109338909617724,"2015",2.08695866855113,1.37421117926236,2.0305719329759,150.69,192.96,221.29,190.59,167.39,20.6,21.2,13.9,21.9,23.1,0.58,0.51,1.36,1.4,0.47,0.0363915435897205,-0.693076104018212,-0.565212979627423,-0.812751144733736,-0.653975452090643,-0.737550113610326,0.454029698683118,1.85737162315115,1.07484113562115,0.732981890227376,-0.715276229274966,-0.982804707556705,-0.861201098207205,-0.922462961661968,-0.0401069262273626,-0.958919620696543
"MC2015-149","11000","MillCk_Wild_CHK_2015",84,6.3,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00106292517006803,"2015",4.09979445259839,1.68218973922083,1.54404723907074,148.79,191.47,221.29,188.8,179.19,17.4,20.9,13.9,20.9,22.9,0.58,0.5,1.36,1.39,0.49,-0.457923747976614,-1.02921469953352,-0.565212979627423,-0.791562563588874,-0.661049388054384,-0.740579952242459,0.454029698683118,1.76984969275975,-0.0393353381892034,0.411677203243822,-0.715276229274966,-0.938345118863191,-0.861201098207205,-0.938360269204339,1.7277646178585,-0.813846493958559
"MC2015-150","11000","MillCk_Wild_CHK_2015",81,6.1,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00114782261812694,"2015",4.05325489689788,0.931985554706615,1.43434069044506,148.79,186.28,221.29,192.96,179.19,17.4,21,13.9,21.4,22.9,0.58,0.5,1.36,1.4,0.49,-0.952239039542949,-0.0924572753245362,-0.565212979627423,-0.791562563588874,-0.661049388054384,-0.733538539555491,0.454029698683118,1.76984969275975,-0.0393353381892034,0.572329546735599,-0.715276229274966,-0.938345118863191,-0.861201098207205,-0.922462961661968,1.68688897522068,-1.16722975139724
"MC2015-151","11000","MillCk_Wild_CHK_2015",83,6,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00104934180035573,"2015",3.0061148936363,1.17678902544283,1.29601504217791,149.31,191.47,221.29,186.28,190.59,18.5,20.9,13.9,20.9,21.8,0.58,0.5,1.36,1.39,0.5,-0.622695511832059,-1.17909343811401,-0.565212979627423,-0.771092239431974,-0.659113363474834,-0.744845423389372,0.454029698683118,1.28847907560708,0.343662824683104,0.411677203243822,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.938360269204339,0.76718701586965,-1.05191521475935
"MC2015-152","11000","MillCk_Wild_CHK_2015",87,7.2,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00109338909617724,"2015",2.28475178027832,0.916191782401053,1.76823018626233,150.69,196.22,221.29,190.59,167.39,20.6,21.2,13.9,21.9,23.1,0.58,0.51,1.36,1.4,0.47,0.0363915435897205,-0.693076104018212,-0.565212979627423,-0.812751144733736,-0.653975452090643,-0.737550113610326,0.454029698683118,1.85737162315115,1.07484113562115,0.732981890227376,-0.715276229274966,-0.982804707556705,-0.861201098207205,-0.922462961661968,0.133614554983387,-1.17466939892226
"MC2015-153","11000","MillCk_Wild_CHK_2015",88,8.1,"MillCk Chinook","5/1/2015 21:00:00","MillCk_RST_Rel",0.00118860349361382,"2015",2.20330755780242,1.50845824385964,1.9590241838722,150.6,188.8,221.29,196.22,179.19,20,21.2,13.9,21.9,22.9,0.58,0.5,1.36,1.41,0.49,0.201163307445165,0.357518415953832,-0.565212979627423,-0.791562563588874,-0.654310533267873,-0.728020509420993,0.454029698683118,1.76984969275975,0.865933046781705,0.732981890227376,-0.715276229274966,-0.938345118863191,-0.861201098207205,-0.906565654119596,0.0620821803671958,-0.895682616733832
"MC2015-154","11000","MillCk_Wild_CHK_2015",90,7.9,"MillCk Chinook","5/2/2015 21:00:00","MillCk_RST_Rel",0.00108367626886145,"2015",1.93570511252446,1.40579872387349,1.22446729307421,150.6,188.8,226.28,192.96,184.63,20,21.2,13.7,21.4,22.3,0.58,0.5,1.36,1.4,0.49,0.530706835156055,-0.800247324192072,-0.54042611353106,-0.781794268552599,-0.654310533267873,-0.733538539555491,0.329672669665204,1.50728390158557,0.865933046781705,0.572329546735599,-0.715276229274966,-0.938345118863191,-0.861201098207205,-0.922462961661968,-0.172952764800289,-0.944040325646493
"MC2015-155","11100","MillCk_Wild_CHK_2015",84,6.6,"MillCk Chinook","5/2/2015 21:00:00","MillCk_RST_Rel",0.00111354065435698,"2015",4.28171296296296,1.55189111769994,1.28647534229742,148.79,186.28,226.28,188.8,179.19,17.4,21,13.7,20.9,22.9,0.58,0.5,1.36,1.39,0.49,-0.457923747976614,-0.470724052621411,-0.54042611353106,-0.791562563588874,-0.661049388054384,-0.740579952242459,0.329672669665204,1.76984969275975,-0.0393353381892034,0.411677203243822,-0.715276229274966,-0.938345118863191,-0.861201098207205,-0.938360269204339,1.88754345345201,-0.875223586040014
"MC2015-156","11000","MillCk_Wild_CHK_2015",86,7,"MillCk Chinook","5/2/2015 21:00:00","MillCk_RST_Rel",0.00110053202862641,"2015",1.55175377799522,1.31103609004011,2.15935788136256,150.69,188.8,226.28,190.59,179.19,20.6,21.2,13.7,21.9,22.9,0.58,0.5,1.36,1.4,0.49,-0.128380220265724,-0.614261072997001,-0.54042611353106,-0.791562563588874,-0.653975452090643,-0.737550113610326,0.329672669665204,1.76984969275975,1.07484113562115,0.732981890227376,-0.715276229274966,-0.938345118863191,-0.861201098207205,-0.922462961661968,-0.510176816562332,-0.988678210796642
"MC2015-157","11000","MillCk_Wild_CHK_2015",81,6.3,"MillCk Chinook","5/2/2015 21:00:00","MillCk_RST_Rel",0.00118545614659012,"2015",2.86649622653475,0.793790047032945,2.07827043237836,148.97,186.28,226.28,192.96,184.63,17.7,21,13.7,21.4,22.3,0.58,0.5,1.36,1.4,0.49,-0.952239039542949,0.322790626621803,-0.54042611353106,-0.781794268552599,-0.660379225699924,-0.733538539555491,0.329672669665204,1.50728390158557,0.065118706230517,0.572329546735599,-0.715276229274966,-0.938345118863191,-0.861201098207205,-0.922462961661968,0.64456008795618,-1.2323266672412
"MC2015-159","10000","MillCk_Wild_CHK_2015",93,9.1,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.0011313384479777,"2015",1.88916555682395,0.872758908560757,1.94471463405146,148.97,186.28,225.86,192.96,184.63,17.7,21,13.6,21.4,22.3,0.58,0.5,1.36,1.4,0.49,1.02502212672239,-0.274343411154077,-0.542512382821736,-0.781794268552599,-0.660379225699924,-0.733538539555491,0.267494155156247,1.50728390158557,0.065118706230517,0.572329546735599,-0.715276229274966,-0.938345118863191,-0.861201098207205,-0.922462961661968,-0.213828407438112,-1.19512842961608
"MC2015-160","10000","MillCk_Wild_CHK_2015",87,7.2,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.00109338909617724,"2015",1.63319800047112,1.17678902544283,1.96379403381244,149.31,196.69,225.86,191.47,192.96,18.5,20.6,13.6,20.5,21.2,0.58,0.51,1.36,1.4,0.51,0.0363915435897205,-0.693076104018212,-0.542512382821736,-0.766836566778302,-0.659113363474834,-0.736060584003468,0.267494155156247,1.0259132844329,0.343662824683104,0.283155328450401,-0.715276229274966,-0.893885530169677,-0.861201098207205,-0.922462961661968,-0.438644441946141,-1.05191521475935
"MC2015-161","11000","MillCk_Wild_CHK_2015",86,7.1,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.00111625391474964,"2015",3.06428933826194,0.975418428546912,1.16722909379125,149.04,196.69,225.86,191.47,196.22,19.7,20.6,13.6,20.5,21.2,0.58,0.51,1.36,1.4,0.51,-0.128380220265724,-0.440785969972845,-0.542512382821736,-0.760982772326417,-0.660118607006523,-0.736060584003468,0.267494155156247,1.0259132844329,0.761479002361985,0.283155328450401,-0.715276229274966,-0.893885530169677,-0.861201098207205,-0.922462961661968,0.81828156916693,-1.14677072070342
"MC2015-162","11110","MillCk_Wild_CHK_2015",84,6.4,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.00107979699816435,"2015",2.04070601851852,0.856965136255194,1.71576183691962,148.79,196.69,225.86,196.69,190.59,17.4,20.6,13.6,20.6,21.8,0.58,0.51,1.36,1.41,0.5,-0.457923747976614,-0.843051150562819,-0.542512382821736,-0.771092239431974,-0.661049388054384,-0.727224965199148,0.267494155156247,1.28847907560708,-0.0393353381892034,0.315285797148756,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.906565654119596,-0.0807305799199703,-1.2025680771411
"MC2015-163","11000","MillCk_Wild_CHK_2015",84,6.1,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.00102918151387539,"2015",1.55175377799522,0.999109087005255,1.30078489211816,148.97,188.8,225.86,192.96,190.59,17.7,21.2,13.6,21.4,21.8,0.58,0.5,1.36,1.4,0.5,-0.457923747976614,-1.40154179747493,-0.542512382821736,-0.771092239431974,-0.660379225699924,-0.733538539555491,0.267494155156247,1.28847907560708,0.065118706230517,0.572329546735599,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.922462961661968,-0.510176816562332,-1.13561124941588
"MC2015-164","10000","MillCk_Wild_CHK_2015",84,6.1,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.00102918151387539,"2015",2.79668689298398,0.951727770088568,1.77300003620258,149.2,206.64,225.86,196.69,188.8,20,20,13.6,20.6,21.2,0.58,0.53,1.36,1.41,0.5,-0.457923747976614,-1.40154179747493,-0.542512382821736,-0.774306439453101,-0.659522907135892,-0.727224965199148,0.267494155156247,1.0259132844329,0.865933046781705,0.315285797148756,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.906565654119596,0.583246623999445,-1.15793019199096
"MC2015-165","11000","MillCk_Wild_CHK_2015",92,8.2,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.00105305334100436,"2015",2.58725889233167,1.02674818853999,1.31032459199865,149.31,191.47,225.86,186.28,196.22,18.5,20.9,13.6,20.9,21.2,0.58,0.5,1.36,1.39,0.51,0.860250362866945,-1.1381403430876,-0.542512382821736,-0.760982772326417,-0.659113363474834,-0.744845423389372,0.267494155156247,1.0259132844329,0.343662824683104,0.411677203243822,-0.715276229274966,-0.893885530169677,-0.861201098207205,-0.938360269204339,0.399306232129239,-1.12259186624709
"MC2015-166","10000","MillCk_Wild_CHK_2015",87,6.7,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.0010174592978316,"2015",2.22657733565268,1.40579872387349,1.84931763524652,148.79,191.47,225.86,186.28,190.59,17.4,20.9,13.6,20.9,21.8,0.58,0.5,1.36,1.39,0.5,0.0363915435897205,-1.53088458878694,-0.542512382821736,-0.771092239431974,-0.661049388054384,-0.744845423389372,0.267494155156247,1.28847907560708,-0.0393353381892034,0.411677203243822,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.938360269204339,0.0825200016861077,-0.944040325646493
"MC2015-167","10000","MillCk_Wild_CHK_2015",87,7.1,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.00107820313650811,"2015",2.00551444607523,1.78484925920698,1.877936734888,148.79,191.47,225.86,188.8,190.59,17.4,20.9,13.6,20.9,21.8,0.58,0.5,1.36,1.39,0.5,0.0363915435897205,-0.860637800971959,-0.542512382821736,-0.771092239431974,-0.661049388054384,-0.740579952242459,0.267494155156247,1.28847907560708,-0.0393353381892034,0.411677203243822,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.938360269204339,-0.111639300843554,-0.765488785045898
"MC2015-168","11000","MillCk_Wild_CHK_2015",86,7.2,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.00113197580087288,"2015",1.8309911121983,1.3584174069568,1.72530153680011,148.79,191.47,225.86,186.28,196.22,17.4,20.9,13.6,20.9,21.2,0.58,0.5,1.36,1.39,0.51,-0.128380220265724,-0.267310866948689,-0.542512382821736,-0.760982772326417,-0.661049388054384,-0.744845423389372,0.267494155156247,1.0259132844329,-0.0393353381892034,0.411677203243822,-0.715276229274966,-0.893885530169677,-0.861201098207205,-0.938360269204339,-0.264922960735392,-0.966359268221567
"MC2015-169","11000","MillCk_Wild_CHK_2015",85,6.9,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.00112354976592713,"2015",2.40110066952961,2.45608458219338,1.24831654277544,148.79,196.69,225.86,186.28,190.59,17.4,20.6,13.6,20.9,21.8,0.58,0.51,1.36,1.39,0.5,-0.293151984121169,-0.360283635536451,-0.542512382821736,-0.771092239431974,-0.661049388054384,-0.744845423389372,0.267494155156247,1.28847907560708,-0.0393353381892034,0.411677203243822,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.938360269204339,0.235803661577946,-0.449303765232345
"MC2015-170","10000","MillCk_Wild_CHK_2015",84,6.1,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.00102918151387539,"2015",1.71464222294702,0.8964495670191,1.63467438793542,148.97,188.8,225.86,192.96,184.63,17.7,21.2,13.6,21.4,22.3,0.58,0.5,1.36,1.4,0.49,-0.457923747976614,-1.40154179747493,-0.542512382821736,-0.781794268552599,-0.660379225699924,-0.733538539555491,0.267494155156247,1.50728390158557,0.065118706230517,0.572329546735599,-0.715276229274966,-0.938345118863191,-0.861201098207205,-0.922462961661968,-0.36711206732995,-1.18396895832854
"MC2015-171","11100","MillCk_Wild_CHK_2015",84,6,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.00101230968577907,"2015",2.98646990740741,1.20837657005396,1.15291954397051,149.31,191.47,225.86,186.28,190.59,18.5,20.9,13.6,20.9,21.8,0.58,0.5,1.36,1.39,0.5,-0.457923747976614,-1.58770534644564,-0.542512382821736,-0.771092239431974,-0.659113363474834,-0.744845423389372,0.267494155156247,1.28847907560708,0.343662824683104,0.411677203243822,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.938360269204339,0.749932845204927,-1.0370359197093
"MC2015-172","11000","MillCk_Wild_CHK_2015",82,6.2,"MillCk Chinook","5/4/2015 21:00:00","MillCk_RST_Rel",0.00112447584916063,"2015",2.23821222457781,1.05438729007472,1.5917457384732,149.04,196.69,225.86,191.47,192.96,19.7,20.6,13.6,20.5,21.2,0.58,0.51,1.36,1.4,0.51,-0.787467275687504,-0.35006524423904,-0.542512382821736,-0.766836566778302,-0.660118607006523,-0.736060584003468,0.267494155156247,1.0259132844329,0.761479002361985,0.283155328450401,-0.715276229274966,-0.893885530169677,-0.861201098207205,-0.922462961661968,0.0927389123455635,-1.10957248307829
"MC2015-174","10000","MillCk_Wild_CHK_2015",89,7.8,"MillCk Chinook","5/6/2015 21:00:00","MillCk_RST_Rel",0.00110643163032701,"2015",1.99387955715011,1.30313920388733,1.43434069044506,149.31,196.69,224.04,191.47,196.22,18.5,20.6,13,20.5,21.2,0.58,0.51,1.36,1.4,0.51,0.36593507130061,-0.54916493855165,-0.551552883081331,-0.760982772326417,-0.659113363474834,-0.736060584003468,-0.105576931897492,1.0259132844329,0.343662824683104,0.283155328450401,-0.715276229274966,-0.893885530169677,-0.861201098207205,-0.922462961661968,-0.12185821150301,-0.992398034559154
"MC2015-175","10000","MillCk_Wild_CHK_2015",89,7.5,"MillCk Chinook","5/6/2015 21:00:00","MillCk_RST_Rel",0.00106387656762212,"2015",2.90140089331014,1.12151082237336,1.15291954397051,149.2,199.77,224.04,196.69,192.96,20,20.5,13,20.6,21.2,0.58,0.52,1.36,1.41,0.51,0.36593507130061,-1.01871699032612,-0.551552883081331,-0.766836566778302,-0.659522907135892,-0.727224965199148,-0.105576931897492,1.0259132844329,0.865933046781705,0.315285797148756,-0.715276229274966,-0.893885530169677,-0.861201098207205,-0.906565654119596,0.675216819934548,-1.07795398109694
"MC2015-176","10000","MillCk_Wild_CHK_2015",82,6.3,"MillCk Chinook","5/6/2015 21:00:00","MillCk_RST_Rel",0.00114261255640516,"2015",4.14633400829891,1.50845824385964,1.65375378769641,149.2,206.64,224.04,199.77,196.22,20,20,13,20.3,21.2,0.58,0.53,1.36,1.42,0.51,-0.787467275687504,-0.14994503390922,-0.551552883081331,-0.760982772326417,-0.659522907135892,-0.722011611575143,-0.105576931897492,1.0259132844329,0.865933046781705,0.21889439105369,-0.715276229274966,-0.893885530169677,-0.861201098207205,-0.890668346577224,1.76864026049632,-0.895682616733832
"MC2015-177","11000","MillCk_Wild_CHK_2015",82,6.9,"MillCk Chinook","5/6/2015 21:00:00","MillCk_RST_Rel",0.00125143279987232,"2015",2.34292622490396,1.18468591159561,1.78730958602332,149.04,199.77,224.04,191.47,192.96,19.7,20.5,13,20.5,21.2,0.58,0.52,1.36,1.4,0.51,-0.787467275687504,1.0507762280697,-0.551552883081331,-0.766836566778302,-0.660118607006523,-0.736060584003468,-0.105576931897492,1.0259132844329,0.761479002361985,0.283155328450401,-0.715276229274966,-0.893885530169677,-0.861201098207205,-0.922462961661968,0.184709108280666,-1.04819539099684
"MC2015-178","10000","MillCk_Wild_CHK_2015",83,6.2,"MillCk Chinook","5/6/2015 21:00:00","MillCk_RST_Rel",0.00108431986036758,"2015",1.67973755617163,0.987263757776084,1.46295979008654,149.04,199.77,224.04,191.47,192.96,19.7,20.5,13,20.5,21.2,0.58,0.52,1.36,1.4,0.51,-0.622695511832059,-0.793145943228217,-0.551552883081331,-0.766836566778302,-0.660118607006523,-0.736060584003468,-0.105576931897492,1.0259132844329,0.761479002361985,0.283155328450401,-0.715276229274966,-0.893885530169677,-0.861201098207205,-0.922462961661968,-0.397768799308318,-1.14119098505965
"MC2015-179","10000","MillCk_Wild_CHK_2015",125,20.1,"MillCk Chinook","5/6/2015 21:00:00","MillCk_RST_Rel",0.00102912,"2015",2.30802155812858,1.32288141926928,1.78730958602332,149.04,199.77,224.04,191.47,196.22,19.7,20.5,13,20.5,21.2,0.58,0.52,1.36,1.4,0.51,6.29771857009663,-1.40222054083863,-0.551552883081331,-0.760982772326417,-0.660118607006523,-0.736060584003468,-0.105576931897492,1.0259132844329,0.761479002361985,0.283155328450401,-0.715276229274966,-0.893885530169677,-0.861201098207205,-0.922462961661968,0.154052376302299,-0.983098475152873
"MC2015-180","10000","MillCk_Wild_CHK_2015",84,6.5,"MillCk Chinook","5/6/2015 21:00:00","MillCk_RST_Rel",0.00109666882626066,"2015",2.04041911285062,0.955676213164959,1.95425433393195,149.76,209.86,224.04,199.77,186.28,19.1,20.1,13,20.3,21,0.58,0.53,1.36,1.42,0.5,-0.457923747976614,-0.656887601592114,-0.551552883081331,-0.778831458477258,-0.657437957588685,-0.722011611575143,-0.105576931897492,0.938391354041503,0.552570913522545,0.21889439105369,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.890668346577224,-0.0809825688651861,-1.1560702801097
"MC2015-181","10000","MillCk_Wild_CHK_2015",81,6,"MillCk Chinook","5/6/2015 21:00:00","MillCk_RST_Rel",0.00112900585389535,"2015",1.70300733402189,0.864862022407976,1.34848339152062,149.31,191.47,224.04,188.8,196.22,18.5,20.9,13,20.9,21.2,0.58,0.5,1.36,1.39,0.51,-0.952239039542949,-0.300081226297707,-0.551552883081331,-0.760982772326417,-0.659113363474834,-0.740579952242459,-0.105576931897492,1.0259132844329,0.343662824683104,0.411677203243822,-0.715276229274966,-0.893885530169677,-0.861201098207205,-0.938360269204339,-0.377330977989406,-1.19884825337859
"MC2015-182","11000","MillCk_Wild_CHK_2015",81,6,"MillCk Chinook","5/6/2015 21:00:00","MillCk_RST_Rel",0.00112900585389535,"2015",4.11142934152352,1.29129387465816,1.54404723907074,150.5,209.86,224.04,206.64,188.8,17.9,20.1,13,19.9,21.2,0.58,0.53,1.36,1.44,0.5,-0.952239039542949,-0.300081226297707,-0.551552883081331,-0.774306439453101,-0.654682845687017,-0.710383124757963,-0.105576931897492,1.0259132844329,0.134754735843664,0.0903725162602677,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.85887373149248,1.73798352851796,-0.997977770202923
"MC2015-184","11000","MillCk_Wild_CHK_2015",87,7.5,"MillCk Chinook","5/8/2015 21:00:00","MillCk_RST_Rel",0.00113894697518462,"2015",1.92407022359933,0.95962465624135,1.89224628470874,149.2,206.64,225.33,196.69,186.28,20,20,14.2,20.6,21,0.58,0.53,1.36,1.41,0.5,0.0363915435897205,-0.190391013156977,-0.545145055974255,-0.778831458477258,-0.659522907135892,-0.727224965199148,0.640565242209987,0.938391354041503,0.865933046781705,0.315285797148756,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.906565654119596,-0.183171675459745,-1.15421036822844
"MC2015-185","11000","MillCk_Wild_CHK_2015",82,6.1,"MillCk Chinook","5/8/2015 21:00:00","MillCk_RST_Rel",0.00110633914191611,"2015",3.9834455633471,1.05438729007472,1.74915078650134,151.63,216.35,225.33,214.09,191.47,17.8,20.2,14.2,20.1,20.9,0.58,0.54,1.36,1.46,0.5,-0.787467275687504,-0.550185454568859,-0.545145055974255,-0.769512074058459,-0.650475715350687,-0.697772902518081,0.640565242209987,0.894630388845804,0.0999367210370909,0.154633453656979,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.827079116407736,1.62557551126394,-1.10957248307829
"MC2015-186","11000","MillCk_Wild_CHK_2015",86,6.7,"MillCk Chinook","5/8/2015 21:00:00","MillCk_RST_Rel",0.00105336637025671,"2015",2.24984711350294,0.995160643928865,1.51542813942926,163.31,232.1,225.33,229.21,214.09,18.6,20,14.2,20.3,20.2,0.59,0.56,1.36,1.49,0.54,-0.128380220265724,-1.13468638206947,-0.545145055974255,-0.72889464138924,-0.606989624794641,-0.672180075636602,0.640565242209987,0.588303632475923,0.378480839489678,0.21889439105369,-0.715276229274966,-0.827196147129406,-0.757841668079306,-0.779387193780621,0.102957823005019,-1.13747116129714
"MC2015-187","11100","MillCk_Wild_CHK_2015",88,8.1,"MillCk Chinook","5/8/2015 21:00:00","MillCk_RST_Rel",0.00118860349361382,"2015",4.2437962962963,1.38605650849153,2.15458803142231,157.67,229.21,225.33,216.35,196.69,17.9,20.1,14.2,20.2,20.6,0.59,0.56,1.36,1.46,0.51,0.201163307445165,0.357518415953832,-0.545145055974255,-0.760138820365562,-0.627988045234376,-0.693947519664103,0.640565242209987,0.763347493258713,0.134754735843664,0.186763922355334,-0.715276229274966,-0.893885530169677,-0.757841668079306,-0.827079116407736,1.85424128514904,-0.953339885052774
"MC2015-188","11000","MillCk_Wild_CHK_2015",83,6.4,"MillCk Chinook","5/8/2015 21:00:00","MillCk_RST_Rel",0.00111929792037944,"2015",1.98224466822498,1.18468591159561,1.46772964002679,149.2,206.64,225.33,199.77,186.28,20,20,14.2,20.3,21,0.58,0.53,1.36,1.42,0.5,-0.622695511832059,-0.407198448342422,-0.545145055974255,-0.778831458477258,-0.659522907135892,-0.722011611575143,0.640565242209987,0.938391354041503,0.865933046781705,0.21889439105369,-0.715276229274966,-0.916115324516434,-0.861201098207205,-0.890668346577224,-0.132077122162465,-1.04819539099684
