"","par_names","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","stream"
"344","y_pred[4]",16288.6628889205,16077.0476415605,3938253.50227466,6.52297304103041,28.8225475588303,48.895166019914,83.7135120421221,375.882774655998,60006.0083849608,0.99999986233958,"mill creek"
"345","y_pred[5]",131.498750610952,64.3012160701791,15582.7391400894,3.41552281237868,14.960937727756,25.3775715010479,43.2055238205916,191.551230414279,58728.5432211851,1.0000121366394,"mill creek"
"346","y_pred[6]",129.868040828873,24.1373616117702,5897.12917473767,5.32791934354538,23.4634440689246,39.8475979207968,68.1444798304683,306.417085546857,59690.0150337211,1.00000088792665,"mill creek"
"347","y_pred[7]",162.53713875975,34.3833389927656,8193.53935942651,4.90143525314812,21.4593840250282,36.6577068624403,62.182707711343,282.061859267331,56786.7469154668,1.00000929293205,"mill creek"
"348","RE_draws[1]",-0.6889320513759,0.00466989497548074,1.01886923344606,-2.72090799042991,-1.21864497794358,-0.688859185169553,-0.159218671164447,1.32287938090962,47601.7226108857,1.00002687072066,"mill creek"
"349","RE_draws[2]",-0.697773709032547,0.00473447812590526,1.0246379316278,-2.70896684775151,-1.2288838320426,-0.696984307526781,-0.160306250469002,1.33219707700333,46837.8153017731,1.00000421755082,"mill creek"
"350","RE_draws[3]",-0.6887763732955,0.00469197347689144,1.01377986679421,-2.6786183689092,-1.22274205191887,-0.690829394367706,-0.158116180014803,1.35929267145941,46684.877899622,1.0000353512235,"mill creek"
"351","RE_draws[4]",-0.689132171716767,0.00474612542122815,1.0150278385054,-2.70963721905378,-1.22380949655261,-0.695288941475252,-0.157567080181137,1.34430984115486,45738.0332243666,0.999988015550062,"mill creek"
"352","RE_draws[5]",-0.695862200750467,0.00473712010558946,1.00882144811936,-2.7034950601239,-1.22638297980844,-0.697959860557419,-0.165857279630649,1.32332966185578,45352.3527533567,0.999997988928532,"mill creek"
"353","RE_draws[6]",-0.693980725882748,0.00464642228842906,1.0146662551471,-2.70906584074789,-1.22658299622446,-0.696964509465677,-0.160396480098855,1.34292056199678,47687.9966781716,1.00008277088989,"mill creek"
"354","RE_draws[7]",-0.690688896235665,0.00484873612942547,1.01657121796998,-2.70093137268878,-1.22429740776232,-0.688835752181546,-0.160382491139876,1.35166696135083,43956.0357942838,1.00002953422458,"mill creek"
"355","var_fit",380035434322781440,380002176548047232,93085797131037704192,5529.43779165777,37522.4802354181,100215.300970169,300220.201190156,9898732.48439986,60005.9997695347,0.999999999252198,"mill creek"
"356","var_res",443374691642789504,443335884554260352,1.08600099570154e+20,11862.4135274719,28050.3764452344,62615.2632520229,238727.081462523,11764077.0006575,60005.9997679826,0.99999999925192,"mill creek"
"357","ss_res",661.22071538097,2.63953937626944,422.642633899709,138.844670586362,364.496835419222,564.376873916293,851.52037515319,1748.8087527269,25638.3645323144,1.00003775037623,"mill creek"
